YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2012,2012,WI,Chronic Kidney Disease,Mortality with end-stage renal disease,81.0,,Number,,,,Race/Ethnicity,Hispanic
2017,2017,MO,Chronic Kidney Disease,Mortality with end-stage renal disease,680.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,40.7,"cases per 100,000",Age-adjusted Rate,,26.6,59.6,Race/Ethnicity,American Indian or Alaska Native
2014,2014,PA,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,2114.0,"cases per 1,000,000",Number,,,,Overall,Overall
2018,2018,ME,Chronic Kidney Disease,Mortality with end-stage renal disease,79.9,"cases per 100,000",Crude Rate,,75.1,84.7,Overall,Overall
2020,2020,OK,Chronic Kidney Disease,Mortality with end-stage renal disease,2371.0,,Number,,,,Gender,Male
2011,2011,TN,Chronic Kidney Disease,Mortality with end-stage renal disease,3022.0,,Number,,,,Gender,Female
2011,2011,SD,Chronic Kidney Disease,Mortality with end-stage renal disease,70.3,"cases per 100,000",Age-adjusted Rate,,65.0,75.6,Race/Ethnicity,"White, non-Hispanic"
2015,2015,WA,Chronic Kidney Disease,Mortality with end-stage renal disease,38.3,"cases per 100,000",Crude Rate,,33.7,42.9,Race/Ethnicity,Asian or Pacific Islander
2010,2010,OH,Chronic Kidney Disease,Mortality with end-stage renal disease,52.0,"cases per 100,000",Age-adjusted Rate,,40.3,66.0,Race/Ethnicity,Hispanic
2018,2018,ND,Chronic Kidney Disease,Mortality with end-stage renal disease,43.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
2015,2015,SD,Chronic Kidney Disease,Mortality with end-stage renal disease,77.8,"cases per 100,000",Age-adjusted Rate,,69.6,85.9,Gender,Male
2015,2015,VA,Chronic Kidney Disease,Mortality with end-stage renal disease,3460.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2017,2017,WI,Chronic Kidney Disease,Mortality with end-stage renal disease,41.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
2012,2012,NC,Chronic Kidney Disease,Mortality with end-stage renal disease,73.5,"cases per 100,000",Age-adjusted Rate,,71.3,75.7,Gender,Female
2017,2017,MO,Chronic Kidney Disease,Mortality with end-stage renal disease,104.7,"cases per 100,000",Age-adjusted Rate,,96.7,112.8,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,ME,Chronic Kidney Disease,Mortality with end-stage renal disease,72.9,"cases per 100,000",Crude Rate,,66.4,79.5,Gender,Male
2012,2012,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,75.0,"cases per 100,000",Age-adjusted Rate,,73.2,76.8,Gender,Male
2020,2020,WV,Chronic Kidney Disease,Mortality with end-stage renal disease,124.7,"cases per 100,000",Crude Rate,,119.5,129.8,Overall,Overall
2010,2010,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,9008.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2019,2019,NE,Chronic Kidney Disease,Mortality with end-stage renal disease,128.4,"cases per 100,000",Age-adjusted Rate,,101.3,160.4,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,FL,Chronic Kidney Disease,Incidence of treated end-stage renal disease,8895.0,"cases per 1,000,000",Number,,,,Overall,Overall
2020,2020,RI,Chronic Kidney Disease,Mortality with end-stage renal disease,50.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,NC,Chronic Kidney Disease,Mortality with end-stage renal disease,55.5,"cases per 100,000",Age-adjusted Rate,,53.9,57.0,Race/Ethnicity,"White, non-Hispanic"
2015,2015,NC,Chronic Kidney Disease,Incidence of treated end-stage renal disease,4119.0,"cases per 1,000,000",Number,,,,Overall,Overall
2010,2010,MO,Chronic Kidney Disease,Mortality with end-stage renal disease,54.3,"cases per 100,000",Age-adjusted Rate,,34.4,81.5,Race/Ethnicity,Asian or Pacific Islander
2013,2013,NE,Chronic Kidney Disease,Mortality with end-stage renal disease,571.0,,Number,,,,Gender,Female
2012,2012,NH,Chronic Kidney Disease,Mortality with end-stage renal disease,54.0,"cases per 100,000",Age-adjusted Rate,,49.2,58.8,Gender,Female
2011,2011,PA,Chronic Kidney Disease,Mortality with end-stage renal disease,17.4,"cases per 100,000",Crude Rate,,13.4,22.1,Race/Ethnicity,Asian or Pacific Islander
2013,2013,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,16.4,"cases per 100,000",Crude Rate,,15.1,17.7,Race/Ethnicity,Hispanic
2017,2017,TX,Chronic Kidney Disease,Mortality with end-stage renal disease,10879.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2016,2016,MN,Chronic Kidney Disease,Mortality with end-stage renal disease,136.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,ME,Chronic Kidney Disease,Mortality with end-stage renal disease,55.5,"cases per 100,000",Age-adjusted Rate,,50.9,60.1,Gender,Female
2012,2012,TN,Chronic Kidney Disease,Mortality with end-stage renal disease,95.5,"cases per 100,000",Crude Rate,,93.1,97.9,Overall,Overall
2014,2014,OR,Chronic Kidney Disease,Incidence of treated end-stage renal disease,1106.0,"cases per 1,000,000",Number,,,,Overall,Overall
2020,2020,WA,Chronic Kidney Disease,Mortality with end-stage renal disease,89.2,"cases per 100,000",Crude Rate,,86.6,91.7,Race/Ethnicity,"White, non-Hispanic"
2017,2017,NE,Chronic Kidney Disease,Mortality with end-stage renal disease,65.1,"cases per 100,000",Age-adjusted Rate,,61.7,68.6,Race/Ethnicity,"White, non-Hispanic"
2015,2015,NV,Chronic Kidney Disease,Mortality with end-stage renal disease,23.5,"cases per 100,000",Crude Rate,,18.1,30.1,Race/Ethnicity,Asian or Pacific Islander
2016,2016,MS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,821.0,"cases per 1,000,000",Number,,,,Overall,Overall
2017,2017,OK,Chronic Kidney Disease,Mortality with end-stage renal disease,60.4,"cases per 100,000",Age-adjusted Rate,,57.9,62.9,Race/Ethnicity,"White, non-Hispanic"
2015,2015,WI,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,172.6,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2010,2010,UT,Chronic Kidney Disease,Mortality with end-stage renal disease,40.5,"cases per 100,000",Crude Rate,,38.1,42.9,Overall,Overall
2013,2013,MS,Chronic Kidney Disease,Mortality with end-stage renal disease,100.4,"cases per 100,000",Age-adjusted Rate,,93.6,107.3,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,NE,Chronic Kidney Disease,Incidence of treated end-stage renal disease,320.4,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2012,2012,MN,Chronic Kidney Disease,Mortality with end-stage renal disease,39.8,"cases per 100,000",Crude Rate,,32.3,48.5,Race/Ethnicity,Asian or Pacific Islander
2010,2010,SC,Chronic Kidney Disease,Mortality with end-stage renal disease,90.8,"cases per 100,000",Age-adjusted Rate,,88.1,93.5,Overall,Overall
2011,2011,WA,Chronic Kidney Disease,Mortality with end-stage renal disease,3026.0,,Number,,,,Gender,Male
2012,2012,VA,Chronic Kidney Disease,Mortality with end-stage renal disease,1704.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,UT,Chronic Kidney Disease,Mortality with end-stage renal disease,47.3,"cases per 100,000",Age-adjusted Rate,,43.5,51.1,Gender,Female
2012,2012,TX,Chronic Kidney Disease,Mortality with end-stage renal disease,11264.0,,Number,,,,Gender,Male
2010,2010,NV,Chronic Kidney Disease,Mortality with end-stage renal disease,39.5,"cases per 100,000",Age-adjusted Rate,,31.0,48.1,Race/Ethnicity,Hispanic
2014,2014,TN,Chronic Kidney Disease,Mortality with end-stage renal disease,4645.0,,Number,,,,Overall,Overall
2011,2011,WV,Chronic Kidney Disease,Mortality with end-stage renal disease,178.0,"cases per 100,000",Age-adjusted Rate,,143.5,212.6,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,NM,Chronic Kidney Disease,Mortality with end-stage renal disease,88.1,"cases per 100,000",Age-adjusted Rate,,82.2,94.1,Gender,Male
2010,2010,MT,Chronic Kidney Disease,Mortality with end-stage renal disease,611.0,,Number,,,,Overall,Overall
2014,2014,SD,Chronic Kidney Disease,Mortality with end-stage renal disease,625.0,,Number,,,,Overall,Overall
2011,2011,MO,Chronic Kidney Disease,Mortality with end-stage renal disease,108.8,"cases per 100,000",Crude Rate,,101.3,116.4,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,UT,Chronic Kidney Disease,Mortality with end-stage renal disease,1204.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2016,2016,NE,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,241.0,"cases per 1,000,000",Number,,,,Overall,Overall
2016,2016,FL,Chronic Kidney Disease,Incidence of treated end-stage renal disease,368.7,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2010,2010,NV,Chronic Kidney Disease,Mortality with end-stage renal disease,43.2,"cases per 100,000",Crude Rate,,39.7,46.8,Gender,Female
2017,2017,MD,Chronic Kidney Disease,Incidence of treated end-stage renal disease,2552.0,"cases per 1,000,000",Number,,,,Overall,Overall
2010,2010,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,34.1,"cases per 100,000",Age-adjusted Rate,,31.5,36.7,Race/Ethnicity,Hispanic
2018,2018,MT,Chronic Kidney Disease,Mortality with end-stage renal disease,59.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
2010,2010,RI,Chronic Kidney Disease,Mortality with end-stage renal disease,464.0,,Number,,,,Gender,Female
2012,2012,NV,Chronic Kidney Disease,Mortality with end-stage renal disease,70.0,"cases per 100,000",Age-adjusted Rate,,65.1,74.9,Gender,Male
2011,2011,WI,Chronic Kidney Disease,Mortality with end-stage renal disease,156.9,"cases per 100,000",Age-adjusted Rate,,138.5,175.4,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,WI,Chronic Kidney Disease,Mortality with end-stage renal disease,18.3,"cases per 100,000",Crude Rate,,14.2,23.2,Race/Ethnicity,Hispanic
2010,2010,WA,Chronic Kidney Disease,Mortality with end-stage renal disease,131.6,"cases per 100,000",Age-adjusted Rate,,102.4,166.6,Race/Ethnicity,American Indian or Alaska Native
2016,2016,OK,Chronic Kidney Disease,Mortality with end-stage renal disease,1532.0,,Number,,,,Gender,Male
2011,2011,MS,Chronic Kidney Disease,Mortality with end-stage renal disease,3086.0,,Number,,,,Overall,Overall
2015,2015,IA,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,146.8,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2016,2016,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,47.1,"cases per 100,000",Crude Rate,,46.1,48.0,Overall,Overall
2016,2016,MN,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,603.0,"cases per 1,000,000",Number,,,,Overall,Overall
2017,2017,MT,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,121.0,"cases per 1,000,000",Number,,,,Overall,Overall
2014,2014,MD,Chronic Kidney Disease,Incidence of treated end-stage renal disease,368.8,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2013,2013,OR,Chronic Kidney Disease,Mortality with end-stage renal disease,12.0,"cases per 100,000",Crude Rate,,9.1,15.5,Race/Ethnicity,Hispanic
2017,2017,MS,Chronic Kidney Disease,Mortality with end-stage renal disease,919.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,ME,Chronic Kidney Disease,Mortality with end-stage renal disease,73.9,"cases per 100,000",Crude Rate,,69.3,78.5,Overall,Overall
2011,2011,IN,Chronic Kidney Disease,Incidence of treated end-stage renal disease,2355.0,"cases per 1,000,000",Number,,,,Overall,Overall
2013,2013,TX,Chronic Kidney Disease,Mortality with end-stage renal disease,73.5,"cases per 100,000",Age-adjusted Rate,,71.2,75.9,Race/Ethnicity,Hispanic
2015,2015,NM,Chronic Kidney Disease,Mortality with end-stage renal disease,70.8,"cases per 100,000",Crude Rate,,65.0,76.5,Race/Ethnicity,"White, non-Hispanic"
2017,2017,OR,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,564.0,"cases per 1,000,000",Number,,,,Overall,Overall
2018,2018,HI,Chronic Kidney Disease,Incidence of treated end-stage renal disease,890.0,"cases per 1,000,000",Number,,,,Overall,Overall
2013,2013,NY,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,152.1,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2014,2014,MI,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,178.1,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2019,2019,SD,Chronic Kidney Disease,Mortality with end-stage renal disease,108.0,"cases per 100,000",Crude Rate,,86.1,133.7,Race/Ethnicity,American Indian or Alaska Native
2010,2010,NH,Chronic Kidney Disease,Mortality with end-stage renal disease,80.5,"cases per 100,000",Crude Rate,,73.7,87.3,Gender,Female
2012,2012,UT,Chronic Kidney Disease,Mortality with end-stage renal disease,36.4,"cases per 100,000",Crude Rate,,25.4,50.6,Race/Ethnicity,Asian or Pacific Islander
2019,2019,MT,Chronic Kidney Disease,Mortality with end-stage renal disease,117.6,"cases per 100,000",Crude Rate,,93.7,145.8,Race/Ethnicity,American Indian or Alaska Native
2016,2016,MI,Chronic Kidney Disease,Mortality with end-stage renal disease,1179.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,WI,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,648.0,"cases per 1,000,000",Number,,,,Overall,Overall
2019,2019,MD,Chronic Kidney Disease,Mortality with end-stage renal disease,71.0,"cases per 100,000",Crude Rate,,68.9,73.1,Overall,Overall
2018,2018,WI,Chronic Kidney Disease,Mortality with end-stage renal disease,49.0,,Number,,,,Race/Ethnicity,Asian or Pacific Islander
2020,2020,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,6832.0,,Number,,,,Gender,Male
2014,2014,ME,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,140.0,"cases per 1,000,000",Number,,,,Overall,Overall
2011,2011,VA,Chronic Kidney Disease,Mortality with end-stage renal disease,1681.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,NJ,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,159.4,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2011,2011,ME,Chronic Kidney Disease,Mortality with end-stage renal disease,563.0,,Number,,,,Gender,Female
2010,2010,MN,Chronic Kidney Disease,Mortality with end-stage renal disease,4158.0,,Number,,,,Overall,Overall
2014,2014,TX,Chronic Kidney Disease,Mortality with end-stage renal disease,16820.0,,Number,,,,Overall,Overall
2014,2014,MN,Chronic Kidney Disease,Mortality with end-stage renal disease,67.0,"cases per 100,000",Crude Rate,,63.9,70.0,Gender,Male
2012,2012,MO,Chronic Kidney Disease,Mortality with end-stage renal disease,96.5,"cases per 100,000",Age-adjusted Rate,,92.9,100.2,Gender,Male
2015,2015,TX,Chronic Kidney Disease,Mortality with end-stage renal disease,58.0,"cases per 100,000",Age-adjusted Rate,,56.7,59.2,Gender,Female
2017,2017,WY,Chronic Kidney Disease,Mortality with end-stage renal disease,25.0,,Number,,,,Race/Ethnicity,Hispanic
2013,2013,VA,Chronic Kidney Disease,Mortality with end-stage renal disease,4707.0,,Number,,,,Overall,Overall
2019,2019,MI,Chronic Kidney Disease,Mortality with end-stage renal disease,66.7,"cases per 100,000",Age-adjusted Rate,,64.5,68.8,Gender,Male
2015,2015,WA,Chronic Kidney Disease,Mortality with end-stage renal disease,2516.0,,Number,,,,Gender,Male
2017,2017,MI,Chronic Kidney Disease,Incidence of treated end-stage renal disease,3932.0,"cases per 1,000,000",Number,,,,Overall,Overall
2018,2018,TX,Chronic Kidney Disease,Mortality with end-stage renal disease,20353.0,,Number,,,,Overall,Overall
2018,2018,MN,Chronic Kidney Disease,Incidence of treated end-stage renal disease,1327.0,"cases per 1,000,000",Number,,,,Overall,Overall
2014,2014,NE,Chronic Kidney Disease,Mortality with end-stage renal disease,28.0,,Number,,,,Race/Ethnicity,Hispanic
2014,2014,PA,Chronic Kidney Disease,Mortality with end-stage renal disease,1008.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,30.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
2020,2020,VA,Chronic Kidney Disease,Mortality with end-stage renal disease,109.2,"cases per 100,000",Crude Rate,,104.3,114.2,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,MI,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,1791.0,"cases per 1,000,000",Number,,,,Overall,Overall
2014,2014,ND,Chronic Kidney Disease,Mortality with end-stage renal disease,262.0,,Number,,,,Gender,Female
2013,2013,TX,Chronic Kidney Disease,Mortality with end-stage renal disease,16425.0,,Number,,,,Overall,Overall
2014,2014,TN,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,1112.0,"cases per 1,000,000",Number,,,,Overall,Overall
2013,2013,NM,Chronic Kidney Disease,Mortality with end-stage renal disease,68.3,"cases per 100,000",Crude Rate,,56.3,80.2,Race/Ethnicity,American Indian or Alaska Native
2010,2010,NH,Chronic Kidney Disease,Mortality with end-stage renal disease,71.3,"cases per 100,000",Age-adjusted Rate,,66.9,75.6,Race/Ethnicity,"White, non-Hispanic"
2018,2018,TN,Chronic Kidney Disease,Mortality with end-stage renal disease,73.7,"cases per 100,000",Crude Rate,,70.8,76.5,Gender,Female
2017,2017,PA,Chronic Kidney Disease,Mortality with end-stage renal disease,78.2,"cases per 100,000",Crude Rate,,76.1,80.4,Gender,Female
2012,2012,ME,Chronic Kidney Disease,Mortality with end-stage renal disease,89.9,"cases per 100,000",Age-adjusted Rate,,83.0,96.8,Gender,Male
2014,2014,ND,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,238.0,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2013,2013,VA,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,1173.0,"cases per 1,000,000",Number,,,,Overall,Overall
2015,2015,WI,Chronic Kidney Disease,Mortality with end-stage renal disease,71.8,"cases per 100,000",Crude Rate,,68.8,74.9,Gender,Female
2014,2014,MI,Chronic Kidney Disease,Incidence of treated end-stage renal disease,411.2,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2017,2017,OH,Chronic Kidney Disease,Mortality with end-stage renal disease,1335.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,NV,Chronic Kidney Disease,Mortality with end-stage renal disease,40.7,"cases per 100,000",Age-adjusted Rate,,33.1,48.3,Race/Ethnicity,Hispanic
2018,2018,MO,Chronic Kidney Disease,Incidence of treated end-stage renal disease,2286.0,"cases per 1,000,000",Number,,,,Overall,Overall
2020,2020,OR,Chronic Kidney Disease,Mortality with end-stage renal disease,76.9,"cases per 100,000",Crude Rate,,74.3,79.6,Overall,Overall
2013,2013,TX,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,5789.0,"cases per 1,000,000",Number,,,,Overall,Overall
2018,2018,ID,Chronic Kidney Disease,Incidence of treated end-stage renal disease,396.0,"cases per 1,000,000",Number,,,,Overall,Overall
2012,2012,NV,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,140.0,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2020,2020,MO,Chronic Kidney Disease,Mortality with end-stage renal disease,101.6,"cases per 100,000",Crude Rate,,99.1,104.2,Overall,Overall
2010,2010,MI,Chronic Kidney Disease,Mortality with end-stage renal disease,72.5,"cases per 100,000",Age-adjusted Rate,,70.9,74.1,Overall,Overall
2017,2017,NH,Chronic Kidney Disease,Mortality with end-stage renal disease,418.0,,Number,,,,Gender,Female
2013,2013,PA,Chronic Kidney Disease,Mortality with end-stage renal disease,10415.0,,Number,,,,Overall,Overall
2015,2015,TX,Chronic Kidney Disease,Mortality with end-stage renal disease,83.6,"cases per 100,000",Crude Rate,,80.5,86.7,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,WA,Chronic Kidney Disease,Mortality with end-stage renal disease,17.2,"cases per 100,000",Crude Rate,,14.5,20.0,Race/Ethnicity,Hispanic
2013,2013,VA,Chronic Kidney Disease,Mortality with end-stage renal disease,75.7,"cases per 100,000",Crude Rate,,71.5,79.9,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,WI,Chronic Kidney Disease,Mortality with end-stage renal disease,5025.0,,Number,,,,Overall,Overall
2017,2017,VT,Chronic Kidney Disease,Mortality with end-stage renal disease,181.0,,Number,,,,Gender,Male
2017,2017,MN,Chronic Kidney Disease,Mortality with end-stage renal disease,1869.0,,Number,,,,Gender,Female
2014,2014,AR,Chronic Kidney Disease,Incidence of treated end-stage renal disease,434.2,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2016,2016,OK,Chronic Kidney Disease,Mortality with end-stage renal disease,96.3,"cases per 100,000",Age-adjusted Rate,,84.1,108.5,Race/Ethnicity,American Indian or Alaska Native
2011,2011,MN,Chronic Kidney Disease,Mortality with end-stage renal disease,85.0,,Number,,,,Race/Ethnicity,Asian or Pacific Islander
2011,2011,WV,Chronic Kidney Disease,Mortality with end-stage renal disease,105.9,"cases per 100,000",Age-adjusted Rate,,101.6,110.2,Race/Ethnicity,"White, non-Hispanic"
2013,2013,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,16.6,"cases per 100,000",Age-adjusted Rate,,14.3,18.9,Race/Ethnicity,Asian or Pacific Islander
2019,2019,WV,Chronic Kidney Disease,Mortality with end-stage renal disease,1838.0,,Number,,,,Overall,Overall
2016,2016,NC,Chronic Kidney Disease,Mortality with end-stage renal disease,69.1,"cases per 100,000",Crude Rate,,55.1,85.5,Race/Ethnicity,American Indian or Alaska Native
2019,2019,WI,Chronic Kidney Disease,Mortality with end-stage renal disease,83.1,"cases per 100,000",Crude Rate,,74.2,91.9,Race/Ethnicity,"Black, non-Hispanic"
2010,2010,VT,Chronic Kidney Disease,Mortality with end-stage renal disease,75.8,"cases per 100,000",Crude Rate,,68.8,82.8,Race/Ethnicity,"White, non-Hispanic"
2010,2010,TN,Chronic Kidney Disease,Mortality with end-stage renal disease,54.5,"cases per 100,000",Age-adjusted Rate,,31.2,88.5,Race/Ethnicity,Asian or Pacific Islander
2016,2016,OR,Chronic Kidney Disease,Mortality with end-stage renal disease,82.6,"cases per 100,000",Age-adjusted Rate,,60.4,110.1,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,MS,Chronic Kidney Disease,Mortality with end-stage renal disease,100.8,"cases per 100,000",Age-adjusted Rate,,94.0,107.5,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,NH,Chronic Kidney Disease,Mortality with end-stage renal disease,481.0,,Number,,,,Gender,Female
2019,2019,NM,Chronic Kidney Disease,Mortality with end-stage renal disease,97.1,"cases per 100,000",Age-adjusted Rate,,81.6,112.5,Race/Ethnicity,American Indian or Alaska Native
2011,2011,NE,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,200.0,"cases per 1,000,000",Number,,,,Overall,Overall
2013,2013,ME,Chronic Kidney Disease,Mortality with end-stage renal disease,999.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2010,2010,OR,Chronic Kidney Disease,Mortality with end-stage renal disease,64.7,"cases per 100,000",Age-adjusted Rate,,62.2,67.2,Race/Ethnicity,"White, non-Hispanic"
2015,2015,NH,Chronic Kidney Disease,Mortality with end-stage renal disease,72.2,"cases per 100,000",Crude Rate,,67.5,77.0,Race/Ethnicity,"White, non-Hispanic"
2013,2013,WV,Chronic Kidney Disease,Mortality with end-stage renal disease,96.6,"cases per 100,000",Crude Rate,,91.9,101.2,Race/Ethnicity,"White, non-Hispanic"
2015,2015,NM,Chronic Kidney Disease,Mortality with end-stage renal disease,62.5,"cases per 100,000",Crude Rate,,41.8,89.7,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,NE,Chronic Kidney Disease,Mortality with end-stage renal disease,108.8,"cases per 100,000",Age-adjusted Rate,,102.4,115.3,Gender,Male
2020,2020,OH,Chronic Kidney Disease,Mortality with end-stage renal disease,66.1,"cases per 100,000",Age-adjusted Rate,,64.7,67.5,Race/Ethnicity,"White, non-Hispanic"
2014,2014,US,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,54170.0,"cases per 1,000,000",Number,,,,Overall,Overall
2013,2013,NH,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,71.0,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2012,2012,OH,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,221.1,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2014,2014,MT,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,148.4,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2014,2014,ND,Chronic Kidney Disease,Mortality with end-stage renal disease,78.6,"cases per 100,000",Crude Rate,,69.7,87.6,Gender,Male
2016,2016,VT,Chronic Kidney Disease,Mortality with end-stage renal disease,57.2,"cases per 100,000",Crude Rate,,51.2,63.1,Overall,Overall
2018,2018,NM,Chronic Kidney Disease,Mortality with end-stage renal disease,48.7,"cases per 100,000",Age-adjusted Rate,,45.9,51.4,Overall,Overall
2015,2015,KY,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,860.0,"cases per 1,000,000",Number,,,,Overall,Overall
2020,2020,NE,Chronic Kidney Disease,Mortality with end-stage renal disease,940.0,,Number,,,,Gender,Female
2017,2017,SD,Chronic Kidney Disease,Incidence of treated end-stage renal disease,513.5,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2011,2011,US,Chronic Kidney Disease,Mortality with end-stage renal disease,84.1,"cases per 100,000",Crude Rate,,83.8,84.4,Overall,Overall
2014,2014,SC,Chronic Kidney Disease,Mortality with end-stage renal disease,1317.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,WA,Chronic Kidney Disease,Mortality with end-stage renal disease,233.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,NY,Chronic Kidney Disease,Mortality with end-stage renal disease,52.7,"cases per 100,000",Crude Rate,,51.2,54.1,Gender,Male
2017,2017,NE,Chronic Kidney Disease,Mortality with end-stage renal disease,791.0,,Number,,,,Gender,Female
2019,2019,RI,Chronic Kidney Disease,Mortality with end-stage renal disease,19.1,"cases per 100,000",Crude Rate,,13.2,26.8,Race/Ethnicity,Hispanic
2013,2013,VA,Chronic Kidney Disease,Incidence of treated end-stage renal disease,2971.0,"cases per 1,000,000",Number,,,,Overall,Overall
2012,2012,UT,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,147.0,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",,,,Overall,Overall
2017,2017,NC,Chronic Kidney Disease,Mortality with end-stage renal disease,63.9,"cases per 100,000",Age-adjusted Rate,,62.4,65.3,Overall,Overall
