YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2012,2012,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,83.1,%,Crude Prevalence,,70.9,90.8,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,56.8,%,Crude Prevalence,,53.3,60.2,Overall,Overall
2017,2017,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,55.4,%,Crude Prevalence,,51.7,59.1,Race/Ethnicity,"White, non-Hispanic"
2021,2021,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.7,%,Crude Prevalence,,51.6,80.4,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.9,%,Crude Prevalence,,63.6,71.8,Overall,Overall
2014,2014,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,58.3,%,Crude Prevalence,,46.7,69.1,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.2,%,Crude Prevalence,,62.1,71.9,Race/Ethnicity,Hispanic
2019,2019,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,71.6,%,Crude Prevalence,,66.1,76.5,Race/Ethnicity,"White, non-Hispanic"
2016,2016,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,58.9,%,Crude Prevalence,,51.3,66.0,Race/Ethnicity,Hispanic
2016,2016,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.5,%,Crude Prevalence,,57.4,65.5,Overall,Overall
2014,2014,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,56.6,%,Crude Prevalence,,50.0,62.9,Race/Ethnicity,Hispanic
2014,2014,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,55.3,%,Crude Prevalence,,50.8,59.7,Race/Ethnicity,"White, non-Hispanic"
2021,2021,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.5,%,Crude Prevalence,,56.4,66.2,Race/Ethnicity,Hispanic
2015,2015,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.1,%,Crude Prevalence,,51.8,77.9,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,62.2,%,Crude Prevalence,,57.8,66.5,Overall,Overall
2019,2019,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,72.1,%,Crude Prevalence,,68.0,75.8,Overall,Overall
2013,2013,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,50.6,%,Crude Prevalence,,45.0,56.3,Race/Ethnicity,"White, non-Hispanic"
2019,2019,AZ,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,72.0,%,Crude Prevalence,,64.9,78.1,Race/Ethnicity,Hispanic
2015,2015,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,58.4,%,Crude Prevalence,,54.5,62.2,Race/Ethnicity,"White, non-Hispanic"
2014,2014,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,57.2,%,Crude Prevalence,,52.9,61.5,Race/Ethnicity,Hispanic
2015,2015,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,78.3,%,Crude Prevalence,,68.8,85.5,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,70.6,%,Crude Prevalence,,63.5,76.8,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.1,%,Crude Prevalence,,58.9,63.3,Overall,Overall
2020,2020,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,63.2,%,Crude Prevalence,,59.1,67.2,Overall,Overall
2017,2017,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,74.9,%,Crude Prevalence,,63.6,83.6,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.9,%,Crude Prevalence,,59.2,64.5,Overall,Overall
2021,2021,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.3,%,Crude Prevalence,,56.3,66.1,Race/Ethnicity,Hispanic
2019,2019,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,80.9,%,Crude Prevalence,,71.6,87.7,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,62.3,%,Crude Prevalence,,57.7,66.7,Race/Ethnicity,"White, non-Hispanic"
2018,2018,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,73.5,%,Crude Prevalence,,60.1,83.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,72.8,%,Crude Prevalence,,63.5,80.5,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,53.5,%,Crude Prevalence,,50.5,56.4,Race/Ethnicity,Hispanic
2012,2012,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.9,%,Crude Prevalence,,54.9,78.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,73.0,%,Crude Prevalence,,61.3,82.2,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,73.4,%,Crude Prevalence,,66.5,79.4,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.4,%,Crude Prevalence,,62.2,70.4,Race/Ethnicity,"White, non-Hispanic"
2020,2020,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,65.6,%,Crude Prevalence,,58.5,72.1,Race/Ethnicity,"White, non-Hispanic"
2017,2017,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,63.0,%,Crude Prevalence,,60.0,65.8,Overall,Overall
2021,2021,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,75.8,%,Crude Prevalence,,61.9,85.8,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,74.4,%,Crude Prevalence,,59.7,85.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,71.4,%,Crude Prevalence,,57.3,82.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,62.2,%,Crude Prevalence,,55.0,68.9,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,72.7,%,Crude Prevalence,,61.0,81.9,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.2,%,Crude Prevalence,,56.3,62.1,Overall,Overall
2012,2012,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,65.3,%,Crude Prevalence,,57.9,72.1,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,44.5,%,Crude Prevalence,,31.2,58.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,62.4,%,Crude Prevalence,,57.2,67.2,Race/Ethnicity,"White, non-Hispanic"
2020,2020,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,63.3,%,Crude Prevalence,,56.9,69.3,Race/Ethnicity,Hispanic
2017,2017,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.3,%,Crude Prevalence,,58.8,74.8,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,68.9,%,Crude Prevalence,,65.7,72.0,Race/Ethnicity,"White, non-Hispanic"
2018,2018,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.9,%,Crude Prevalence,,67.5,72.2,Overall,Overall
2020,2020,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,55.7,%,Crude Prevalence,,45.6,65.4,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,74.4,%,Crude Prevalence,,55.3,87.3,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.4,%,Crude Prevalence,,57.8,65.0,Race/Ethnicity,Hispanic
2019,2019,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.5,%,Crude Prevalence,,63.9,70.8,Race/Ethnicity,Hispanic
2016,2016,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,65.4,%,Crude Prevalence,,63.0,67.8,Overall,Overall
2011,2011,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,58.2,%,Crude Prevalence,,44.7,70.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,60.1,%,Crude Prevalence,,56.4,63.7,Race/Ethnicity,Hispanic
2013,2013,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,53.3,%,Crude Prevalence,,50.3,56.4,Race/Ethnicity,"White, non-Hispanic"
2019,2019,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.9,%,Crude Prevalence,,63.2,72.2,Race/Ethnicity,"White, non-Hispanic"
2017,2017,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.0,%,Crude Prevalence,,41.2,74.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,62.4,%,Crude Prevalence,,59.9,64.8,Overall,Overall
2015,2015,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,65.5,%,Crude Prevalence,,59.2,71.3,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,55.4,%,Crude Prevalence,,46.6,63.8,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.6,%,Crude Prevalence,,59.5,78.1,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,80.2,%,Crude Prevalence,,71.4,86.8,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,46.3,%,Crude Prevalence,,35.4,57.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,60.7,%,Crude Prevalence,,57.2,64.1,Race/Ethnicity,Hispanic
2019,2019,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.2,%,Crude Prevalence,,66.7,71.7,Overall,Overall
2016,2016,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,75.9,%,Crude Prevalence,,69.7,81.2,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.7,%,Crude Prevalence,,56.3,63.0,Race/Ethnicity,Hispanic
2018,2018,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,64.6,%,Crude Prevalence,,60.1,68.8,Race/Ethnicity,"White, non-Hispanic"
2011,2011,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,70.0,%,Crude Prevalence,,59.8,78.6,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,60.1,%,Crude Prevalence,,55.7,64.3,Race/Ethnicity,Hispanic
2021,2021,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,72.4,%,Crude Prevalence,,61.3,81.3,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.2,%,Crude Prevalence,,57.9,64.3,Race/Ethnicity,"White, non-Hispanic"
2013,2013,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,56.6,%,Crude Prevalence,,51.2,61.8,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,64.8,%,Crude Prevalence,,49.9,77.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,70.3,%,Crude Prevalence,,67.0,73.5,Race/Ethnicity,Hispanic
2021,2021,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.7,%,Crude Prevalence,,65.2,70.1,Overall,Overall
2012,2012,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,60.4,%,Crude Prevalence,,56.3,64.4,Race/Ethnicity,"White, non-Hispanic"
2015,2015,CA,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.7,%,Crude Prevalence,,59.4,64.0,Overall,Overall
2011,2011,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.8,%,Crude Prevalence,,56.8,62.7,Overall,Overall
2013,2013,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,58.8,%,Crude Prevalence,,49.1,67.8,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,65.5,%,Crude Prevalence,,61.8,69.1,Race/Ethnicity,"White, non-Hispanic"
2011,2011,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.7,%,Crude Prevalence,,53.0,66.2,Race/Ethnicity,Hispanic
2017,2017,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.8,%,Crude Prevalence,,50.0,81.6,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,68.8,%,Crude Prevalence,,55.8,79.4,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,72.7,%,Crude Prevalence,,68.1,76.9,Race/Ethnicity,"White, non-Hispanic"
2017,2017,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,58.5,%,Crude Prevalence,,55.5,61.4,Overall,Overall
2014,2014,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.5,%,Crude Prevalence,,52.4,78.2,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.6,%,Crude Prevalence,,63.9,69.2,Overall,Overall
2015,2015,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.7,%,Crude Prevalence,,53.0,66.1,Race/Ethnicity,Hispanic
2015,2015,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,63.1,%,Crude Prevalence,,60.0,66.1,Overall,Overall
2018,2018,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.9,%,Crude Prevalence,,66.2,73.4,Race/Ethnicity,"White, non-Hispanic"
2011,2011,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,58.8,%,Crude Prevalence,,55.3,62.1,Race/Ethnicity,"White, non-Hispanic"
2013,2013,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,56.3,%,Crude Prevalence,,43.1,68.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,72.2,%,Crude Prevalence,,53.0,85.7,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,64.5,%,Crude Prevalence,,62.0,67.0,Overall,Overall
2017,2017,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.7,%,Crude Prevalence,,61.1,72.0,Race/Ethnicity,Hispanic
2021,2021,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,82.8,%,Crude Prevalence,,71.7,90.1,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,54.3,%,Crude Prevalence,,50.5,58.1,Race/Ethnicity,"White, non-Hispanic"
2012,2012,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,73.3,%,Crude Prevalence,,58.1,84.4,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,57.2,%,Crude Prevalence,,51.4,62.8,Race/Ethnicity,Hispanic
2018,2018,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.3,%,Crude Prevalence,,66.4,72.1,Overall,Overall
2015,2015,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,60.2,%,Crude Prevalence,,45.5,73.3,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,51.4,%,Crude Prevalence,,47.4,55.4,Race/Ethnicity,Hispanic
2014,2014,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,64.3,%,Crude Prevalence,,61.1,67.3,Race/Ethnicity,"White, non-Hispanic"
2012,2012,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.1,%,Crude Prevalence,,57.8,64.2,Race/Ethnicity,"White, non-Hispanic"
2020,2020,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,64.6,%,Crude Prevalence,,59.3,69.6,Race/Ethnicity,Hispanic
2016,2016,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,60.2,%,Crude Prevalence,,56.9,63.5,Race/Ethnicity,"White, non-Hispanic"
2018,2018,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,57.3,%,Crude Prevalence,,42.1,71.3,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,76.6,%,Crude Prevalence,,70.5,81.8,Race/Ethnicity,Hispanic
2012,2012,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.7,%,Crude Prevalence,,59.0,64.4,Overall,Overall
2013,2013,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,52.6,%,Crude Prevalence,,50.4,54.8,Race/Ethnicity,"White, non-Hispanic"
2011,2011,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,67.1,%,Crude Prevalence,,51.3,79.9,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,55.9,%,Crude Prevalence,,43.0,68.0,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.1,%,Crude Prevalence,,60.4,71.3,Race/Ethnicity,Hispanic
2016,2016,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,55.2,%,Crude Prevalence,,41.8,67.9,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.7,%,Crude Prevalence,,53.5,65.6,Race/Ethnicity,Hispanic
2013,2013,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,51.3,%,Crude Prevalence,,41.6,60.8,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.7,%,Crude Prevalence,,48.6,73.3,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,65.9,%,Crude Prevalence,,62.9,68.7,Overall,Overall
2021,2021,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,75.0,%,Crude Prevalence,,61.9,84.6,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,64.0,%,Crude Prevalence,,58.7,69.0,Race/Ethnicity,Hispanic
2019,2019,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,68.7,%,Crude Prevalence,,52.9,81.1,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,77.2,%,Crude Prevalence,,61.7,87.6,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.7,%,Crude Prevalence,,57.0,62.4,Overall,Overall
2020,2020,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,68.3,%,Crude Prevalence,,64.9,71.4,Race/Ethnicity,"White, non-Hispanic"
2021,2021,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,75.0,%,Crude Prevalence,,71.9,78.0,Overall,Overall
2019,2019,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.4,%,Crude Prevalence,,63.9,74.3,Race/Ethnicity,Hispanic
2015,2015,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,63.9,%,Crude Prevalence,,60.1,67.6,Race/Ethnicity,"White, non-Hispanic"
2013,2013,CO,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,59.6,%,Crude Prevalence,,57.0,62.0,Overall,Overall
2018,2018,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,75.2,%,Crude Prevalence,,71.0,79.0,Race/Ethnicity,"White, non-Hispanic"
2012,2012,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,68.6,%,Crude Prevalence,,64.4,72.5,Race/Ethnicity,"White, non-Hispanic"
2016,2016,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,83.1,%,Crude Prevalence,,73.4,89.8,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,76.4,%,Crude Prevalence,,59.6,87.6,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,80.2,%,Crude Prevalence,,71.9,86.5,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.6,%,Crude Prevalence,,65.8,73.2,Overall,Overall
2017,2017,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,85.0,%,Crude Prevalence,,76.4,90.9,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,63.7,%,Crude Prevalence,,53.5,72.9,Race/Ethnicity,Hispanic
2017,2017,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.4,%,Crude Prevalence,,66.0,72.7,Overall,Overall
2014,2014,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,68.5,%,Crude Prevalence,,63.2,73.3,Race/Ethnicity,"White, non-Hispanic"
2018,2018,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,79.3,%,Crude Prevalence,,72.6,84.7,Race/Ethnicity,Hispanic
2021,2021,DC,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,76.5,%,Crude Prevalence,,61.4,86.9,Race/Ethnicity,Hispanic
2016,2016,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,63.1,%,Crude Prevalence,,47.7,76.1,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,74.9,%,Crude Prevalence,,69.9,79.3,Race/Ethnicity,"White, non-Hispanic"
2014,2014,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,72.3,%,Crude Prevalence,,58.6,82.8,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,79.4,%,Crude Prevalence,,68.8,87.0,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.4,%,Crude Prevalence,,62.2,70.3,Overall,Overall
2020,2020,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,82.2,%,Crude Prevalence,,70.7,89.9,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,86.0,%,Crude Prevalence,,77.8,91.5,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,71.0,%,Crude Prevalence,,63.0,77.8,Race/Ethnicity,Hispanic
2017,2017,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.2,%,Crude Prevalence,,48.6,80.2,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,DC,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,78.8,%,Crude Prevalence,,70.3,85.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.2,%,Crude Prevalence,,65.2,72.9,Overall,Overall
2011,2011,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,84.6,%,Crude Prevalence,,74.7,91.1,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,69.2,%,Crude Prevalence,,61.1,76.2,Race/Ethnicity,Hispanic
2013,2013,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,66.1,%,Crude Prevalence,,57.0,74.1,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,60.1,%,Crude Prevalence,,56.4,63.8,Race/Ethnicity,"White, non-Hispanic"
2019,2019,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,80.5,%,Crude Prevalence,,73.4,86.1,Race/Ethnicity,Hispanic
2020,2020,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,76.3,%,Crude Prevalence,,72.8,79.4,Overall,Overall
2020,2020,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,76.8,%,Crude Prevalence,,70.3,82.2,Race/Ethnicity,Hispanic
2018,2018,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,61.3,%,Crude Prevalence,,46.1,74.6,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,62.5,%,Crude Prevalence,,54.9,69.6,Race/Ethnicity,Hispanic
2017,2017,CT,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,63.4,%,Crude Prevalence,,58.9,67.7,Race/Ethnicity,"White, non-Hispanic"
