YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,70.1,%,Crude Prevalence,,62.9,76.5,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,MD,Oral Health,All teeth lost among adults aged >= 65 years,11.3,%,Crude Prevalence,,10.1,12.6,Overall,Overall
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,65.8,%,Crude Prevalence,,59.9,71.2,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,26.4,%,Crude Prevalence,,24.0,28.9,Gender,Female
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,65.3,%,Age-adjusted Prevalence,,62.7,67.8,Gender,Male
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,46.7,%,Crude Prevalence,,42.5,50.8,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,64.8,%,Age-adjusted Prevalence,,63.5,66.1,Overall,Overall
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,70.5,%,Age-adjusted Prevalence,,68.6,72.3,Gender,Male
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,64.7,%,Crude Prevalence,,61.3,67.9,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,41.4,%,Crude Prevalence,,39.0,43.9,Overall,Overall
2016,2016,MD,Oral Health,All teeth lost among adults aged >= 65 years,10.0,%,Crude Prevalence,,8.3,12.1,Gender,Male
2014,2014,MD,Oral Health,All teeth lost among adults aged >= 65 years,13.3,%,Age-adjusted Prevalence,,11.5,15.4,Overall,Overall
2012,2012,MD,Oral Health,All teeth lost among adults aged >= 65 years,12.3,%,Crude Prevalence,,10.0,15.0,Gender,Male
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,42.8,%,Age-adjusted Prevalence,,39.8,45.9,Gender,Female
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,64.4,%,Crude Prevalence,,58.8,69.6,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,63.1,%,Crude Prevalence,,61.5,64.7,Overall,Overall
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,42.3,%,Crude Prevalence,,39.3,45.5,Gender,Female
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,69.3,%,Crude Prevalence,,67.0,71.5,Gender,Male
2014,2014,MD,Oral Health,All teeth lost among adults aged >= 65 years,12.4,%,Age-adjusted Prevalence,,9.7,15.7,Gender,Male
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,57.8,%,Crude Prevalence,,52.3,63.1,Race/Ethnicity,Hispanic
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,61.0,%,Crude Prevalence,,58.5,63.4,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MD,Oral Health,All teeth lost among adults aged >= 65 years,14.1,%,Crude Prevalence,,11.3,17.5,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,51.1,%,Age-adjusted Prevalence,,36.2,65.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,65.2,%,Age-adjusted Prevalence,,63.4,67.0,Gender,Male
2020,2020,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,37.7,%,Crude Prevalence,,33.1,42.6,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,34.7,%,Crude Prevalence,,33.0,36.5,Overall,Overall
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,73.9,%,Age-adjusted Prevalence,,72.3,75.5,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,66.3,%,Age-adjusted Prevalence,,58.1,73.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,49.8,%,Crude Prevalence,,43.4,56.3,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,68.4,%,Age-adjusted Prevalence,,67.2,69.6,Overall,Overall
2016,2016,MD,Oral Health,All teeth lost among adults aged >= 65 years,12.5,%,Age-adjusted Prevalence,,10.9,14.3,Gender,Female
2016,2016,MD,Oral Health,All teeth lost among adults aged >= 65 years,14.3,%,Age-adjusted Prevalence,,11.5,17.6,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,MD,Oral Health,All teeth lost among adults aged >= 65 years,17.3,%,Crude Prevalence,,12.4,23.5,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,59.1,%,Age-adjusted Prevalence,,53.1,64.8,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,69.9,%,Crude Prevalence,,56.6,80.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,34.3,%,Crude Prevalence,,31.6,37.0,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,72.8,%,Crude Prevalence,,67.2,77.7,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,71.0,%,Age-adjusted Prevalence,,69.4,72.6,Gender,Female
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,61.0,%,Age-adjusted Prevalence,,58.4,63.5,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,75.8,%,Crude Prevalence,,74.0,77.4,Gender,Female
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,63.4,%,Crude Prevalence,,54.3,71.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,33.4,%,Age-adjusted Prevalence,,31.7,35.1,Overall,Overall
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,41.6,%,Crude Prevalence,,26.9,58.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,61.7,%,Age-adjusted Prevalence,,59.9,63.5,Gender,Male
2018,2018,MD,Oral Health,All teeth lost among adults aged >= 65 years,11.9,%,Age-adjusted Prevalence,,9.8,14.2,Gender,Male
2020,2020,MD,Oral Health,All teeth lost among adults aged >= 65 years,8.5,%,Age-adjusted Prevalence,,7.4,9.9,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,59.1,%,Crude Prevalence,,56.6,61.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,22.3,%,Crude Prevalence,,11.9,37.8,Race/Ethnicity,Hispanic
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,54.8,%,Age-adjusted Prevalence,,50.0,59.6,Race/Ethnicity,Hispanic
2012,2012,MD,Oral Health,All teeth lost among adults aged >= 65 years,14.9,%,Age-adjusted Prevalence,,11.5,19.2,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MD,Oral Health,All teeth lost among adults aged >= 65 years,16.5,%,Age-adjusted Prevalence,,14.2,19.1,Gender,Female
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,35.5,%,Crude Prevalence,,24.9,47.8,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,MD,Oral Health,No tooth loss among adults aged 18-64 years,58.1,%,Crude Prevalence,,49.9,65.8,Race/Ethnicity,Hispanic
2014,2014,MD,Oral Health,All teeth lost among adults aged >= 65 years,12.9,%,Crude Prevalence,,11.1,15.0,Overall,Overall
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,49.6,%,Age-adjusted Prevalence,,45.5,53.8,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MD,Oral Health,All teeth lost among adults aged >= 65 years,14.6,%,Age-adjusted Prevalence,,12.7,16.7,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MD,Oral Health,All teeth lost among adults aged >= 65 years,9.7,%,Crude Prevalence,,8.1,11.5,Gender,Female
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,73.6,%,Age-adjusted Prevalence,,72.0,75.0,Race/Ethnicity,"White, non-Hispanic"
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,73.6,%,Age-adjusted Prevalence,,71.5,75.6,Gender,Female
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,66.8,%,Crude Prevalence,,65.7,68.0,Overall,Overall
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,37.8,%,Age-adjusted Prevalence,,35.2,40.4,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,62.0,%,Age-adjusted Prevalence,,59.4,64.6,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,34.5,%,Crude Prevalence,,18.9,54.3,Race/Ethnicity,Hispanic
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,72.9,%,Crude Prevalence,,66.4,78.6,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,71.8,%,Age-adjusted Prevalence,,70.2,73.4,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,68.4,%,Crude Prevalence,,67.1,69.7,Overall,Overall
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,72.7,%,Crude Prevalence,,71.3,74.0,Overall,Overall
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,35.5,%,Age-adjusted Prevalence,,32.8,38.4,Gender,Male
2014,2014,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,36.9,%,Age-adjusted Prevalence,,34.4,39.5,Overall,Overall
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,72.5,%,Age-adjusted Prevalence,,67.3,77.1,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,69.7,%,Crude Prevalence,,68.1,71.2,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,66.7,%,Age-adjusted Prevalence,,64.3,69.0,Gender,Male
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,65.5,%,Age-adjusted Prevalence,,63.6,67.4,Gender,Male
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,67.0,%,Age-adjusted Prevalence,,61.8,71.9,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,69.6,%,Age-adjusted Prevalence,,67.9,71.2,Overall,Overall
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,27.2,%,Crude Prevalence,,25.6,28.9,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Oral Health,All teeth lost among adults aged >= 65 years,10.6,%,Crude Prevalence,,9.3,11.9,Overall,Overall
2014,2014,MD,Oral Health,No tooth loss among adults aged 18-64 years,54.2,%,Age-adjusted Prevalence,,50.4,57.9,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,68.8,%,Crude Prevalence,,65.9,71.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,MD,Oral Health,No tooth loss among adults aged 18-64 years,68.9,%,Crude Prevalence,,66.7,70.9,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MD,Oral Health,All teeth lost among adults aged >= 65 years,8.9,%,Crude Prevalence,,7.8,10.1,Overall,Overall
2014,2014,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,36.9,%,Age-adjusted Prevalence,,33.9,40.1,Gender,Female
2016,2016,MD,Oral Health,All teeth lost among adults aged >= 65 years,10.8,%,Age-adjusted Prevalence,,9.5,12.3,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,67.4,%,Crude Prevalence,,59.8,74.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,67.2,%,Crude Prevalence,,65.4,68.9,Gender,Female
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,63.8,%,Crude Prevalence,,61.6,65.9,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,65.7,%,Crude Prevalence,,59.9,71.1,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,64.7,%,Age-adjusted Prevalence,,59.1,69.9,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,68.9,%,Age-adjusted Prevalence,,66.6,71.2,Gender,Male
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,65.7,%,Age-adjusted Prevalence,,63.9,67.4,Gender,Male
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,57.9,%,Crude Prevalence,,51.9,63.7,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,57.4,%,Crude Prevalence,,52.3,62.4,Race/Ethnicity,Hispanic
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,65.3,%,Crude Prevalence,,59.8,70.5,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,41.5,%,Age-adjusted Prevalence,,37.5,45.6,Gender,Male
2018,2018,MD,Oral Health,All teeth lost among adults aged >= 65 years,10.3,%,Age-adjusted Prevalence,,8.7,12.1,Gender,Female
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,58.4,%,Crude Prevalence,,53.4,63.1,Race/Ethnicity,Hispanic
2012,2012,MD,Oral Health,All teeth lost among adults aged >= 65 years,13.3,%,Age-adjusted Prevalence,,10.9,16.3,Gender,Male
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,59.1,%,Crude Prevalence,,51.3,66.5,Race/Ethnicity,Hispanic
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,66.6,%,Age-adjusted Prevalence,,65.4,67.8,Overall,Overall
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,62.4,%,Crude Prevalence,,59.7,65.0,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,70.6,%,Age-adjusted Prevalence,,64.4,76.2,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,69.4,%,Age-adjusted Prevalence,,67.8,71.0,Gender,Female
2014,2014,MD,Oral Health,No tooth loss among adults aged 18-64 years,66.4,%,Crude Prevalence,,53.9,77.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,MD,Oral Health,All teeth lost among adults aged >= 65 years,13.2,%,Crude Prevalence,,10.6,16.3,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,35.5,%,Age-adjusted Prevalence,,33.8,37.3,Overall,Overall
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,70.0,%,Crude Prevalence,,68.5,71.5,Gender,Female
2014,2014,MD,Oral Health,All teeth lost among adults aged >= 65 years,13.8,%,Age-adjusted Prevalence,,11.5,16.4,Gender,Female
2020,2020,MD,Oral Health,All teeth lost among adults aged >= 65 years,11.0,%,Crude Prevalence,,8.3,14.6,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,68.0,%,Age-adjusted Prevalence,,66.4,69.7,Gender,Female
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,65.0,%,Crude Prevalence,,56.0,73.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,75.9,%,Age-adjusted Prevalence,,74.2,77.6,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Oral Health,All teeth lost among adults aged >= 65 years,14.3,%,Crude Prevalence,,11.0,18.2,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,47.2,%,Crude Prevalence,,32.5,62.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,27.1,%,Age-adjusted Prevalence,,24.6,29.7,Gender,Female
2020,2020,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,16.8,%,Crude Prevalence,,9.9,27.0,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,34.8,%,Age-adjusted Prevalence,,24.1,47.3,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,68.3,%,Crude Prevalence,,55.9,78.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,MD,Oral Health,All teeth lost among adults aged >= 65 years,10.6,%,Age-adjusted Prevalence,,8.8,12.8,Gender,Male
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,72.3,%,Age-adjusted Prevalence,,65.9,77.9,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,49.3,%,Age-adjusted Prevalence,,45.3,53.4,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,62.5,%,Age-adjusted Prevalence,,58.2,66.7,Race/Ethnicity,Hispanic
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,76.3,%,Crude Prevalence,,74.8,77.8,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,31.4,%,Crude Prevalence,,18.1,48.8,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,72.6,%,Age-adjusted Prevalence,,71.1,74.0,Race/Ethnicity,"White, non-Hispanic"
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,64.1,%,Crude Prevalence,,56.1,71.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,MD,Oral Health,All teeth lost among adults aged >= 65 years,12.7,%,Age-adjusted Prevalence,,10.6,15.1,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,66.2,%,Crude Prevalence,,65.1,67.4,Overall,Overall
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,64.9,%,Crude Prevalence,,63.5,66.2,Overall,Overall
2020,2020,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,27.4,%,Crude Prevalence,,24.8,30.2,Gender,Male
2020,2020,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,26.8,%,Crude Prevalence,,25.0,28.7,Overall,Overall
2014,2014,MD,Oral Health,No tooth loss among adults aged 18-64 years,63.3,%,Age-adjusted Prevalence,,60.5,66.1,Gender,Male
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,67.4,%,Crude Prevalence,,65.8,69.0,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,35.1,%,Age-adjusted Prevalence,,32.4,37.8,Gender,Male
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,58.8,%,Age-adjusted Prevalence,,53.7,63.7,Race/Ethnicity,Hispanic
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,70.2,%,Crude Prevalence,,68.6,71.8,Overall,Overall
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,30.7,%,Crude Prevalence,,28.8,32.6,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MD,Oral Health,All teeth lost among adults aged >= 65 years,9.3,%,Age-adjusted Prevalence,,8.1,10.6,Overall,Overall
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,65.4,%,Age-adjusted Prevalence,,63.4,67.3,Gender,Male
2014,2014,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,36.3,%,Crude Prevalence,,32.4,40.5,Gender,Male
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,53.7,%,Crude Prevalence,,48.5,58.9,Race/Ethnicity,Hispanic
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,62.8,%,Age-adjusted Prevalence,,60.6,65.0,Gender,Female
2018,2018,MD,Oral Health,All teeth lost among adults aged >= 65 years,9.6,%,Age-adjusted Prevalence,,8.4,10.8,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,66.9,%,Crude Prevalence,,65.0,68.7,Race/Ethnicity,"White, non-Hispanic"
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,64.1,%,Age-adjusted Prevalence,,62.3,65.9,Gender,Female
2014,2014,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,36.5,%,Crude Prevalence,,34.0,39.0,Overall,Overall
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,64.8,%,Crude Prevalence,,60.5,68.9,Race/Ethnicity,Hispanic
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,65.4,%,Age-adjusted Prevalence,,57.5,72.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,67.0,%,Age-adjusted Prevalence,,59.6,73.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,MD,Oral Health,No tooth loss among adults aged 18-64 years,63.0,%,Crude Prevalence,,61.1,64.8,Overall,Overall
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,34.8,%,Crude Prevalence,,32.6,37.1,Gender,Female
2020,2020,MD,Oral Health,All teeth lost among adults aged >= 65 years,10.0,%,Age-adjusted Prevalence,,8.3,11.8,Gender,Female
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,65.7,%,Age-adjusted Prevalence,,64.5,66.9,Overall,Overall
2014,2014,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,36.6,%,Crude Prevalence,,33.5,39.7,Gender,Female
2020,2020,MD,Oral Health,No tooth loss among adults aged 18-64 years,68.2,%,Age-adjusted Prevalence,,66.5,69.9,Gender,Female
2018,2018,MD,Oral Health,No tooth loss among adults aged 18-64 years,65.5,%,Age-adjusted Prevalence,,60.3,70.3,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,47.3,%,Crude Prevalence,,43.3,51.4,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,53.4,%,Age-adjusted Prevalence,,49.0,57.8,Race/Ethnicity,Hispanic
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,60.9,%,Crude Prevalence,,58.7,63.1,Gender,Female
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,64.8,%,Crude Prevalence,,57.1,71.7,Race/Ethnicity,Hispanic
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,64.4,%,Crude Prevalence,,62.4,66.3,Gender,Male
2014,2014,MD,Oral Health,No tooth loss among adults aged 18-64 years,71.7,%,Age-adjusted Prevalence,,69.6,73.7,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,27.9,%,Age-adjusted Prevalence,,26.3,29.6,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,23.8,%,Crude Prevalence,,22.0,25.8,Race/Ethnicity,"White, non-Hispanic"
2016,2016,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,34.6,%,Crude Prevalence,,31.9,37.4,Gender,Male
2016,2016,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,73.7,%,Crude Prevalence,,72.5,75.0,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,27.7,%,Age-adjusted Prevalence,,25.8,29.6,Overall,Overall
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,37.2,%,Crude Prevalence,,34.7,39.8,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,43.4,%,Age-adjusted Prevalence,,30.4,57.4,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,MD,Oral Health,All teeth lost among adults aged >= 65 years,14.3,%,Crude Prevalence,,12.4,16.4,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Oral Health,No tooth loss among adults aged 18-64 years,65.4,%,Crude Prevalence,,62.9,67.8,Gender,Male
2014,2014,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,73.9,%,Age-adjusted Prevalence,,71.8,75.9,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,35.7,%,Crude Prevalence,,19.8,55.5,Race/Ethnicity,Hispanic
2018,2018,ME,Oral Health,Six or more teeth lost among adults aged >= 65 years,42.7,%,Crude Prevalence,,39.8,45.8,Gender,Male
2016,2016,MD,Oral Health,No tooth loss among adults aged 18-64 years,62.7,%,Crude Prevalence,,60.9,64.4,Gender,Female
2012,2012,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,70.7,%,Crude Prevalence,,58.3,80.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,MD,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,72.2,%,Crude Prevalence,,70.9,73.5,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Oral Health,Six or more teeth lost among adults aged >= 65 years,33.9,%,Age-adjusted Prevalence,,21.2,49.5,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,MD,Oral Health,All teeth lost among adults aged >= 65 years,10.7,%,Crude Prevalence,,9.4,12.1,Race/Ethnicity,"White, non-Hispanic"
2020,2020,ME,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,72.5,%,Age-adjusted Prevalence,,62.3,80.7,Race/Ethnicity,Hispanic
