YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2014,2014,NE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.08,"cases per 1,000",Crude Rate,,6.74,7.42,Overall,Overall
2018,2018,ME,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,75.0,%,Crude Prevalence,,,,Race/Ethnicity,American Indian or Alaska Native
2018,2018,WV,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,703.0,,Number,,,,Gender,Male
2012,2012,LA,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,68.8,%,Crude Prevalence,,,,Race/Ethnicity,Hispanic
2017,2017,IL,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,64.7,%,Crude Prevalence,,,,Race/Ethnicity,Hispanic
2018,2018,KS,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,13.58,"cases per 1,000",Age-adjusted Rate,,7.81,19.34,Race/Ethnicity,American Indian or Alaska Native
2020,2020,KY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3571.0,,Number,,,,Gender,Female
2013,2013,MO,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,60.3,%,Crude Prevalence,,,,Race/Ethnicity,Asian or Pacific Islander
2013,2013,MT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.84,"cases per 1,000",Crude Rate,,3.36,4.33,Gender,Male
2012,2012,NE,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,53.0,%,Crude Prevalence,,,,Race/Ethnicity,Asian or Pacific Islander
2010,2010,NH,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,737.0,,Number,,,,Gender,Female
2020,2020,NM,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,12.9,"cases per 1,000",Age-adjusted Rate,,10.31,15.5,Race/Ethnicity,Hispanic
2019,2019,US,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,304575.0,,Number,,,,Overall,Overall
2012,2012,IL,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,73.5,%,Crude Prevalence,,,,Race/Ethnicity,American Indian or Alaska Native
2013,2013,MD,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,2.76,"cases per 1,000",Age-adjusted Rate,,1.91,3.61,Race/Ethnicity,Asian or Pacific Islander
2011,2011,US,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.91,"cases per 1,000",Age-adjusted Rate,,8.87,8.94,Overall,Overall
2012,2012,NM,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.69,"cases per 1,000",Crude Rate,,11.02,12.36,Gender,Female
2016,2016,ME,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,69.9,%,Crude Prevalence,,,,Race/Ethnicity,American Indian or Alaska Native
2019,2019,WA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.37,"cases per 1,000",Crude Rate,,4.16,4.59,Gender,Male
2014,2014,MI,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,70.6,%,Crude Prevalence,,,,Overall,Overall
2018,2018,KY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,14.51,"cases per 1,000",Crude Rate,,14.05,14.98,Gender,Female
2012,2012,KS,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,58.7,%,Crude Prevalence,,,,Race/Ethnicity,Asian or Pacific Islander
2018,2018,NH,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.17,"cases per 1,000",Crude Rate,,6.68,7.67,Gender,Female
2018,2018,WI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.6,"cases per 1,000",Age-adjusted Rate,,6.7,10.5,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,LA,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,69.0,%,Crude Prevalence,,,,Race/Ethnicity,Hispanic
2013,2013,NV,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,67.5,%,Crude Prevalence,,,,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,MI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.73,"cases per 1,000",Age-adjusted Rate,,8.4,9.05,Gender,Male
2011,2011,MN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.21,"cases per 1,000",Age-adjusted Rate,,10.86,11.56,Race/Ethnicity,"White, non-Hispanic"
2014,2014,NV,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,57.9,%,Crude Prevalence,,,,Gender,Male
2012,2012,CO,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,56.5,%,Crude Prevalence,,,,Overall,Overall
2011,2011,MN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.3,"cases per 1,000",Age-adjusted Rate,,6.87,7.73,Gender,Male
2017,2017,OH,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,61.7,%,Crude Prevalence,,,,Race/Ethnicity,Asian or Pacific Islander
2014,2014,NM,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.7,"cases per 1,000",Age-adjusted Rate,,9.19,10.21,Race/Ethnicity,"White, non-Hispanic"
2010,2010,AR,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,69.7,%,Crude Prevalence,,,,Gender,Female
2018,2018,ND,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,72.3,%,Crude Prevalence,,,,Race/Ethnicity,American Indian or Alaska Native
2013,2013,US,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3785.0,,Number,,,,Race/Ethnicity,Hispanic
2012,2012,TN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.96,"cases per 1,000",Crude Rate,,10.69,11.23,Race/Ethnicity,"White, non-Hispanic"
2019,2019,NM,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.4,"cases per 1,000",Crude Rate,,5.92,6.88,Gender,Male
2015,2015,IL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,561.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,TX,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5003.0,,Number,,,,Gender,Male
2015,2015,MD,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.3,"cases per 1,000",Crude Rate,,1.96,4.65,Race/Ethnicity,Hispanic
2020,2020,WI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3012.0,,Number,,,,Gender,Female
2019,2019,KS,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.73,"cases per 1,000",Crude Rate,,8.44,9.03,Overall,Overall
2018,2018,MT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,40.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
2017,2017,WA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,25.0,,Number,,,,Race/Ethnicity,Hispanic
2020,2020,IL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.95,"cases per 1,000",Age-adjusted Rate,,3.99,5.91,Race/Ethnicity,Asian or Pacific Islander
2018,2018,KY,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,72.2,%,Crude Prevalence,,,,Gender,Male
2020,2020,MN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.21,"cases per 1,000",Age-adjusted Rate,,7.79,8.64,Gender,Male
2013,2013,NY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.47,"cases per 1,000",Crude Rate,,5.69,7.26,Race/Ethnicity,Hispanic
2013,2013,NV,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1541.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,SD,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.3,"cases per 1,000",Age-adjusted Rate,,7.73,8.87,Overall,Overall
2018,2018,RI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.5,"cases per 1,000",Age-adjusted Rate,,7.53,9.47,Gender,Male
2017,2017,NV,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,834.0,,Number,,,,Gender,Male
2015,2015,MI,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,71.6,%,Crude Prevalence,,,,Gender,Female
2019,2019,OR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.92,"cases per 1,000",Crude Rate,,7.64,8.19,Overall,Overall
2014,2014,MA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4215.0,,Number,,,,Gender,Female
2019,2019,KS,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.98,"cases per 1,000",Crude Rate,,5.61,6.34,Gender,Male
2014,2014,NC,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,67.1,%,Crude Prevalence,,,,Gender,Male
2016,2016,ID,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.56,"cases per 1,000",Age-adjusted Rate,,8.09,9.04,Overall,Overall
2014,2014,MT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,261.0,,Number,,,,Gender,Male
2012,2012,SD,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.53,"cases per 1,000",Crude Rate,,7.0,8.07,Race/Ethnicity,"White, non-Hispanic"
2013,2013,MT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.54,"cases per 1,000",Crude Rate,,3.37,7.7,Race/Ethnicity,American Indian or Alaska Native
2010,2010,MI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.99,"cases per 1,000",Crude Rate,,3.61,4.38,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,TX,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,12.99,"cases per 1,000",Age-adjusted Rate,,12.82,13.15,Overall,Overall
2011,2011,NJ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,2.47,"cases per 1,000",Crude Rate,,1.82,3.12,Race/Ethnicity,Asian or Pacific Islander
2018,2018,SD,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.61,"cases per 1,000",Age-adjusted Rate,,6.49,12.73,Race/Ethnicity,American Indian or Alaska Native
2019,2019,US,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1408.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
2016,2016,WI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.45,"cases per 1,000",Crude Rate,,5.06,7.83,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,MI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5845.0,,Number,,,,Gender,Female
2010,2010,MS,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,68.7,%,Crude Prevalence,,,,Race/Ethnicity,American Indian or Alaska Native
2015,2015,MT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.5,"cases per 1,000",Age-adjusted Rate,,3.94,5.05,Gender,Male
2020,2020,OK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3604.0,,Number,,,,Gender,Female
2018,2018,IN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.86,"cases per 1,000",Crude Rate,,10.53,11.18,Gender,Female
2014,2014,ID,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,697.0,,Number,,,,Gender,Female
2014,2014,NY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.13,"cases per 1,000",Age-adjusted Rate,,9.97,10.3,Race/Ethnicity,"White, non-Hispanic"
2014,2014,MA,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,70.9,%,Crude Prevalence,,,,Race/Ethnicity,Hispanic
2012,2012,RI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,972.0,,Number,,,,Overall,Overall
2014,2014,ND,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,62.4,%,Crude Prevalence,,,,Overall,Overall
2014,2014,TN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1774.0,,Number,,,,Gender,Male
2017,2017,MS,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.89,"cases per 1,000",Age-adjusted Rate,,4.37,5.41,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,WA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1578.0,,Number,,,,Gender,Male
2012,2012,GA,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,72.2,%,Crude Prevalence,,,,Gender,Female
2014,2014,WI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.95,"cases per 1,000",Crude Rate,,2.92,4.99,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,OK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.08,"cases per 1,000",Age-adjusted Rate,,3.09,5.07,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,IA,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,65.4,%,Crude Prevalence,,,,Gender,Female
2016,2016,MD,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,71.5,%,Crude Prevalence,,,,Overall,Overall
2015,2015,KY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,88.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,IN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.71,"cases per 1,000",Age-adjusted Rate,,3.06,4.37,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,NM,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1648.0,,Number,,,,Overall,Overall
2013,2013,NY,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,72.8,%,Crude Prevalence,,,,Race/Ethnicity,"White, non-Hispanic"
2017,2017,DE,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,74.9,%,Crude Prevalence,,,,Gender,Male
2015,2015,OR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.41,"cases per 1,000",Crude Rate,,9.09,9.74,Overall,Overall
2016,2016,MT,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,54.7,%,Crude Prevalence,,,,Race/Ethnicity,"White, non-Hispanic"
2017,2017,OK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5215.0,,Number,,,,Overall,Overall
2014,2014,AZ,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,64.4,%,Crude Prevalence,,,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,MS,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,65.7,%,Crude Prevalence,,,,Gender,Male
2014,2014,OH,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.9,"cases per 1,000",Crude Rate,,10.7,11.11,Overall,Overall
2019,2019,WI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.09,"cases per 1,000",Crude Rate,,10.71,11.47,Gender,Female
2016,2016,NY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.83,"cases per 1,000",Crude Rate,,10.66,11.01,Race/Ethnicity,"White, non-Hispanic"
2014,2014,SD,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,269.0,,Number,,,,Gender,Male
2015,2015,ME,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,59.5,%,Crude Prevalence,,,,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,PA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9130.0,,Number,,,,Gender,Female
2014,2014,MO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1778.0,,Number,,,,Gender,Male
2012,2012,LA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.27,"cases per 1,000",Crude Rate,,9.91,10.63,Race/Ethnicity,"White, non-Hispanic"
2011,2011,MI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.34,"cases per 1,000",Age-adjusted Rate,,5.74,12.94,Race/Ethnicity,American Indian or Alaska Native
2013,2013,KS,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.02,"cases per 1,000",Age-adjusted Rate,,9.58,10.46,Gender,Female
2010,2010,MD,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,72.0,%,Crude Prevalence,,,,Overall,Overall
2019,2019,OK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.46,"cases per 1,000",Crude Rate,,11.15,11.76,Overall,Overall
2011,2011,WA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.51,"cases per 1,000",Crude Rate,,4.26,4.76,Gender,Male
2016,2016,MA,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,70.8,%,Crude Prevalence,,,,Gender,Female
2018,2018,TX,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.5,"cases per 1,000",Crude Rate,,7.33,7.67,Gender,Male
2010,2010,TX,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.55,"cases per 1,000",Crude Rate,,5.4,5.71,Gender,Male
2015,2015,US,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.89,"cases per 1,000",Age-adjusted Rate,,11.83,11.94,Gender,Female
2011,2011,AK,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,50.9,%,Crude Prevalence,,,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,33.0,,Number,,,,Race/Ethnicity,Hispanic
2012,2012,NJ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.88,"cases per 1,000",Crude Rate,,3.05,4.71,Race/Ethnicity,Hispanic
2014,2014,MS,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,744.0,,Number,,,,Gender,Male
2014,2014,SC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1180.0,,Number,,,,Gender,Male
2015,2015,OK,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,59.9,%,Crude Prevalence,,,,Race/Ethnicity,Asian or Pacific Islander
2017,2017,AK,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,57.9,%,Crude Prevalence,,,,Race/Ethnicity,Asian or Pacific Islander
2018,2018,FL,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,77.4,%,Crude Prevalence,,,,Race/Ethnicity,Hispanic
2014,2014,SD,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,56.6,%,Crude Prevalence,,,,Gender,Male
2013,2013,RI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,675.0,,Number,,,,Gender,Female
2013,2013,DE,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,75.5,%,Crude Prevalence,,,,Race/Ethnicity,"White, non-Hispanic"
2012,2012,WY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.21,"cases per 1,000",Crude Rate,,5.62,6.81,Race/Ethnicity,"White, non-Hispanic"
2013,2013,NV,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.04,"cases per 1,000",Age-adjusted Rate,,2.78,5.3,Race/Ethnicity,"Black, non-Hispanic"
2010,2010,NH,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,69.9,%,Crude Prevalence,,,,Gender,Female
2018,2018,ND,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.36,"cases per 1,000",Crude Rate,,6.8,7.92,Overall,Overall
2010,2010,SC,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,74.5,%,Crude Prevalence,,,,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,KY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.93,"cases per 1,000",Crude Rate,,9.63,10.23,Race/Ethnicity,"White, non-Hispanic"
2015,2015,TN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.15,"cases per 1,000",Age-adjusted Rate,,7.78,8.51,Gender,Male
2014,2014,CO,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,56.6,%,Crude Prevalence,,,,Gender,Female
2015,2015,NJ,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,73.8,%,Crude Prevalence,,,,Overall,Overall
2011,2011,VT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.3,"cases per 1,000",Age-adjusted Rate,,2.7,3.9,Gender,Male
2015,2015,MI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.16,"cases per 1,000",Age-adjusted Rate,,2.71,5.6,Race/Ethnicity,Asian or Pacific Islander
2019,2019,MD,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.78,"cases per 1,000",Crude Rate,,5.61,5.95,Overall,Overall
2018,2018,MT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.63,"cases per 1,000",Age-adjusted Rate,,7.14,8.11,Race/Ethnicity,"White, non-Hispanic"
2018,2018,VT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.53,"cases per 1,000",Crude Rate,,3.01,4.05,Gender,Male
2011,2011,AR,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,66.7,%,Crude Prevalence,,,,Race/Ethnicity,"White, non-Hispanic"
2020,2020,WA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.81,"cases per 1,000",Age-adjusted Rate,,8.51,9.11,Gender,Female
2011,2011,LA,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,72.2,%,Crude Prevalence,,,,Race/Ethnicity,"White, non-Hispanic"
2019,2019,NV,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.72,"cases per 1,000",Crude Rate,,6.29,7.14,Gender,Male
2015,2015,FL,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,76.9,%,Crude Prevalence,,,,Race/Ethnicity,Hispanic
2010,2010,TN,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.21,"cases per 1,000",Crude Rate,,5.91,6.51,Gender,Male
2014,2014,US,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.32,"cases per 1,000",Crude Rate,,9.28,9.35,Race/Ethnicity,"White, non-Hispanic"
2012,2012,PR,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,73.2,%,Crude Prevalence,,,,Overall,Overall
2015,2015,NE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.81,"cases per 1,000",Age-adjusted Rate,,5.32,6.3,Gender,Male
2019,2019,KY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.6,"cases per 1,000",Crude Rate,,11.29,11.9,Overall,Overall
2017,2017,DE,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,75.0,%,Crude Prevalence,,,,Race/Ethnicity,"White, non-Hispanic"
2010,2010,IL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.43,"cases per 1,000",Age-adjusted Rate,,3.41,5.45,Race/Ethnicity,Hispanic
2011,2011,US,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.64,"cases per 1,000",Crude Rate,,8.61,8.67,Overall,Overall
2010,2010,OH,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,63.2,%,Crude Prevalence,,,,Race/Ethnicity,Asian or Pacific Islander
2013,2013,KS,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,67.3,%,Crude Prevalence,,,,Gender,Female
2014,2014,OK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.42,"cases per 1,000",Crude Rate,,9.14,9.71,Overall,Overall
2017,2017,WA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.51,"cases per 1,000",Crude Rate,,5.55,9.47,Race/Ethnicity,American Indian or Alaska Native
2020,2020,US,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,12.06,"cases per 1,000",Crude Rate,,12.01,12.11,Gender,Female
2015,2015,WA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,96.0,,Number,,,,Race/Ethnicity,Asian or Pacific Islander
2012,2012,NY,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,71.5,%,Crude Prevalence,,,,Race/Ethnicity,Hispanic
2014,2014,ME,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,320.0,,Number,,,,Gender,Male
2010,2010,NY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.58,"cases per 1,000",Crude Rate,,5.4,5.75,Gender,Male
2011,2011,WY,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.18,"cases per 1,000",Crude Rate,,7.23,9.12,Gender,Female
2010,2010,DC,Older Adults,Prevalence of 2 or more chronic conditions among Medicare-enrolled persons aged >= 65 years,53.5,%,Crude Prevalence,,,,Race/Ethnicity,"White, non-Hispanic"
2015,2015,OK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.29,"cases per 1,000",Age-adjusted Rate,,6.88,7.69,Gender,Male
