YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.7,%,Age-adjusted Prevalence,,40.1,49.4,Race/Ethnicity,Hispanic
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.6,%,Crude Prevalence,,42.6,44.7,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.8,%,Age-adjusted Prevalence,,35.3,38.2,Gender,Male
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.7,%,Crude Prevalence,,32.1,45.6,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.8,%,Age-adjusted Prevalence,,27.4,42.9,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.0,%,Crude Prevalence,,39.7,42.3,Race/Ethnicity,"White, non-Hispanic"
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,51.0,%,Age-adjusted Prevalence,,48.6,53.3,Race/Ethnicity,"White, non-Hispanic"
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.5,%,Crude Prevalence,,37.7,55.5,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.1,%,Age-adjusted Prevalence,,44.8,47.4,Overall,Overall
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.5,%,Age-adjusted Prevalence,,38.0,47.2,Race/Ethnicity,Hispanic
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,53.2,%,Crude Prevalence,,52.0,54.5,Overall,Overall
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.2,%,Crude Prevalence,,34.3,48.5,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,52.2,%,Age-adjusted Prevalence,,50.4,53.9,Gender,Female
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.7,%,Age-adjusted Prevalence,,30.7,55.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.9,%,Crude Prevalence,,27.7,45.1,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.4,%,Age-adjusted Prevalence,,44.9,47.8,Gender,Female
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.3,%,Age-adjusted Prevalence,,43.0,45.6,Overall,Overall
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.9,%,Age-adjusted Prevalence,,41.0,46.8,Gender,Male
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.2,%,Crude Prevalence,,34.3,50.5,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.4,%,Crude Prevalence,,34.7,38.2,Gender,Male
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.4,%,Age-adjusted Prevalence,,44.1,46.7,Overall,Overall
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.0,%,Age-adjusted Prevalence,,31.1,53.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.4,%,Crude Prevalence,,37.5,41.3,Gender,Male
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,55.2,%,Age-adjusted Prevalence,,47.9,62.4,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.2,%,Age-adjusted Prevalence,,32.8,52.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,54.1,%,Age-adjusted Prevalence,,52.3,55.8,Gender,Female
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.1,%,Crude Prevalence,,40.2,42.0,Overall,Overall
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,59.4,%,Crude Prevalence,,57.6,61.1,Gender,Female
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.8,%,Crude Prevalence,,25.0,39.5,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.0,%,Age-adjusted Prevalence,,38.6,61.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.8,%,Crude Prevalence,,37.3,40.4,Gender,Male
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.1,%,Age-adjusted Prevalence,,28.2,49.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.8,%,Crude Prevalence,,45.6,48.1,Gender,Female
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,29.4,%,Age-adjusted Prevalence,,22.5,37.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.7,%,Age-adjusted Prevalence,,48.8,52.6,Gender,Female
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.6,%,Age-adjusted Prevalence,,46.4,48.9,Overall,Overall
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,53.4,%,Crude Prevalence,,51.7,55.0,Gender,Female
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.7,%,Age-adjusted Prevalence,,43.9,47.5,Gender,Male
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,30.2,%,Crude Prevalence,,22.7,38.9,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.1,%,Age-adjusted Prevalence,,41.0,43.2,Race/Ethnicity,"White, non-Hispanic"
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.5,%,Crude Prevalence,,35.9,51.4,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.9,%,Crude Prevalence,,47.2,50.6,Gender,Female
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.7,%,Crude Prevalence,,45.4,48.0,Overall,Overall
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.7,%,Age-adjusted Prevalence,,42.2,45.1,Race/Ethnicity,"White, non-Hispanic"
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.1,%,Crude Prevalence,,28.2,36.3,Race/Ethnicity,Hispanic
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.0,%,Age-adjusted Prevalence,,37.6,40.4,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.8,%,Crude Prevalence,,35.4,38.2,Gender,Male
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.3,%,Age-adjusted Prevalence,,39.4,41.3,Overall,Overall
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.6,%,Age-adjusted Prevalence,,46.1,49.2,Gender,Female
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.2,%,Crude Prevalence,,43.9,46.4,Overall,Overall
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.6,%,Age-adjusted Prevalence,,42.4,44.8,Race/Ethnicity,"White, non-Hispanic"
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.2,%,Crude Prevalence,,46.0,48.4,Overall,Overall
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,53.9,%,Crude Prevalence,,52.7,55.1,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.7,%,Crude Prevalence,,28.3,41.7,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.1,%,Crude Prevalence,,23.7,41.8,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.0,%,Age-adjusted Prevalence,,31.3,43.1,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,30.9,%,Age-adjusted Prevalence,,21.6,42.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.8,%,Crude Prevalence,,33.1,40.7,Race/Ethnicity,Hispanic
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.0,%,Crude Prevalence,,30.2,42.3,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.0,%,Crude Prevalence,,27.8,38.7,Race/Ethnicity,Hispanic
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.1,%,Crude Prevalence,,30.6,46.2,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.6,%,Age-adjusted Prevalence,,44.3,46.9,Gender,Female
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.2,%,Crude Prevalence,,34.7,43.9,Race/Ethnicity,Hispanic
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.9,%,Age-adjusted Prevalence,,41.8,44.0,Overall,Overall
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,57.8,%,Age-adjusted Prevalence,,56.0,59.7,Gender,Female
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.4,%,Age-adjusted Prevalence,,42.1,44.8,Overall,Overall
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.6,%,Crude Prevalence,,41.7,47.4,Gender,Male
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.8,%,Age-adjusted Prevalence,,34.5,63.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.2,%,Age-adjusted Prevalence,,37.0,39.5,Overall,Overall
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.5,%,Crude Prevalence,,31.7,45.8,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.9,%,Crude Prevalence,,49.8,52.1,Overall,Overall
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.0,%,Age-adjusted Prevalence,,27.3,45.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,51.4,%,Crude Prevalence,,38.7,63.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.1,%,Crude Prevalence,,32.9,43.6,Race/Ethnicity,Hispanic
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.4,%,Age-adjusted Prevalence,,32.2,51.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.4,%,Crude Prevalence,,33.5,49.9,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.7,%,Crude Prevalence,,28.2,48.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.1,%,Age-adjusted Prevalence,,35.4,57.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.4,%,Crude Prevalence,,25.4,49.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.3,%,Age-adjusted Prevalence,,32.8,50.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,26.6,%,Crude Prevalence,,19.5,35.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.1,%,Age-adjusted Prevalence,,26.6,40.2,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.4,%,Crude Prevalence,,38.2,40.6,Overall,Overall
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.4,%,Crude Prevalence,,43.1,45.7,Overall,Overall
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.6,%,Crude Prevalence,,24.3,48.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.2,%,Age-adjusted Prevalence,,34.1,48.7,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,55.4,%,Age-adjusted Prevalence,,53.7,57.1,Gender,Female
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.2,%,Crude Prevalence,,41.2,43.2,Overall,Overall
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.5,%,Age-adjusted Prevalence,,40.5,42.6,Overall,Overall
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.1,%,Crude Prevalence,,28.4,36.0,Race/Ethnicity,Hispanic
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,51.4,%,Crude Prevalence,,50.1,52.6,Race/Ethnicity,"White, non-Hispanic"
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.2,%,Crude Prevalence,,23.3,51.3,Race/Ethnicity,Hispanic
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.9,%,Age-adjusted Prevalence,,46.2,49.6,Gender,Female
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.5,%,Crude Prevalence,,27.1,53.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,56.1,%,Age-adjusted Prevalence,,52.9,59.3,Gender,Female
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.2,%,Age-adjusted Prevalence,,35.6,49.1,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.9,%,Age-adjusted Prevalence,,35.5,50.7,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.9,%,Crude Prevalence,,42.9,45.0,Overall,Overall
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.9,%,Crude Prevalence,,29.9,54.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.4,%,Age-adjusted Prevalence,,28.7,44.9,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.2,%,Crude Prevalence,,40.6,43.9,Gender,Female
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.6,%,Age-adjusted Prevalence,,34.6,42.7,Race/Ethnicity,Hispanic
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.2,%,Age-adjusted Prevalence,,48.1,50.4,Overall,Overall
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.6,%,Age-adjusted Prevalence,,27.5,38.2,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.6,%,Age-adjusted Prevalence,,38.7,42.5,Gender,Male
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.6,%,Crude Prevalence,,26.3,37.4,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.5,%,Crude Prevalence,,29.5,37.8,Race/Ethnicity,Hispanic
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.5,%,Age-adjusted Prevalence,,39.8,43.1,Gender,Male
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.6,%,Age-adjusted Prevalence,,32.5,41.0,Race/Ethnicity,Hispanic
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.3,%,Age-adjusted Prevalence,,38.5,42.2,Gender,Male
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.5,%,Crude Prevalence,,41.5,43.4,Race/Ethnicity,"White, non-Hispanic"
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,55.9,%,Crude Prevalence,,54.6,57.2,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.8,%,Age-adjusted Prevalence,,31.5,40.4,Race/Ethnicity,Hispanic
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,56.2,%,Age-adjusted Prevalence,,47.6,64.4,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.1,%,Age-adjusted Prevalence,,38.3,41.9,Gender,Male
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.1,%,Crude Prevalence,,22.0,59.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.3,%,Crude Prevalence,,28.1,36.8,Race/Ethnicity,Hispanic
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.4,%,Crude Prevalence,,33.6,43.4,Race/Ethnicity,Hispanic
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.7,%,Age-adjusted Prevalence,,31.5,50.5,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.0,%,Crude Prevalence,,45.2,48.8,Gender,Male
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.5,%,Age-adjusted Prevalence,,34.5,50.9,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,52.5,%,Crude Prevalence,,50.3,54.6,Race/Ethnicity,"White, non-Hispanic"
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,57.2,%,Crude Prevalence,,55.6,58.8,Gender,Female
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.8,%,Age-adjusted Prevalence,,47.6,51.9,Overall,Overall
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.0,%,Age-adjusted Prevalence,,37.0,49.3,Race/Ethnicity,"Other, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.4,%,Crude Prevalence,,30.5,49.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,29.5,%,Crude Prevalence,,21.0,39.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.3,%,Age-adjusted Prevalence,,34.2,42.6,Race/Ethnicity,Hispanic
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.3,%,Crude Prevalence,,37.7,62.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.7,%,Age-adjusted Prevalence,,42.7,58.7,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.6,%,Age-adjusted Prevalence,,38.8,48.6,Race/Ethnicity,Hispanic
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.1,%,Age-adjusted Prevalence,,47.7,50.5,Race/Ethnicity,"White, non-Hispanic"
2020,2020,ND,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.3,%,Age-adjusted Prevalence,,35.4,63.3,Race/Ethnicity,Hispanic
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.1,%,Crude Prevalence,,46.7,49.5,Race/Ethnicity,"White, non-Hispanic"
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.0,%,Age-adjusted Prevalence,,33.8,46.6,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.0,%,Crude Prevalence,,47.7,50.2,Race/Ethnicity,"White, non-Hispanic"
2021,2021,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.4,%,Crude Prevalence,,34.0,49.2,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.5,%,Crude Prevalence,,30.3,38.9,Race/Ethnicity,Hispanic
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.8,%,Age-adjusted Prevalence,,31.4,40.4,Race/Ethnicity,Hispanic
2011,2011,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.1,%,Age-adjusted Prevalence,,33.8,36.4,Gender,Male
2018,2018,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,28.1,%,Crude Prevalence,,18.3,40.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.0,%,Age-adjusted Prevalence,,41.2,57.0,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.5,%,Crude Prevalence,,45.2,47.7,Race/Ethnicity,"White, non-Hispanic"
2013,2013,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.5,%,Age-adjusted Prevalence,,27.2,42.6,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.4,%,Crude Prevalence,,36.0,44.9,Race/Ethnicity,Hispanic
2017,2017,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.1,%,Age-adjusted Prevalence,,34.4,52.2,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,NE,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.1,%,Age-adjusted Prevalence,,31.3,47.5,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.4,%,Age-adjusted Prevalence,,39.2,43.6,Overall,Overall
2015,2015,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.7,%,Age-adjusted Prevalence,,41.7,45.7,Overall,Overall
2016,2016,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.0,%,Crude Prevalence,,18.9,53.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.0,%,Crude Prevalence,,39.2,60.9,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.9,%,Age-adjusted Prevalence,,30.0,34.0,Race/Ethnicity,"White, non-Hispanic"
2014,2014,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.7,%,Crude Prevalence,,18.2,55.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.4,%,Age-adjusted Prevalence,,40.1,44.8,Gender,Female
2021,2021,NJ,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.6,%,Age-adjusted Prevalence,,46.3,50.9,Gender,Female
2011,2011,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.4,%,Age-adjusted Prevalence,,36.7,40.1,Overall,Overall
2020,2020,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.5,%,Crude Prevalence,,45.9,51.2,Gender,Male
2011,2011,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.0,%,Crude Prevalence,,32.5,37.5,Gender,Male
2012,2012,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.7,%,Age-adjusted Prevalence,,26.8,60.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,53.3,%,Crude Prevalence,,51.5,55.1,Overall,Overall
2021,2021,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.1,%,Age-adjusted Prevalence,,38.7,59.5,Race/Ethnicity,Hispanic
2021,2021,NJ,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.9,%,Age-adjusted Prevalence,,30.8,39.2,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.7,%,Crude Prevalence,,36.2,41.2,Gender,Male
2013,2013,NH,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.8,%,Age-adjusted Prevalence,,38.1,41.6,Overall,Overall
